raceId,year,round,circuitId,name,date,time,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time
833,1950,1,9,British Grand Prix,1950-05-13,Unknown,http://en.wikipedia.org/wiki/1950_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
834,1950,2,6,Monaco Grand Prix,1950-05-21,Unknown,http://en.wikipedia.org/wiki/1950_Monaco_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
835,1950,3,19,Indianapolis 500,1950-05-30,Unknown,http://en.wikipedia.org/wiki/1950_Indianapolis_500,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
836,1950,4,66,Swiss Grand Prix,1950-06-04,Unknown,http://en.wikipedia.org/wiki/1950_Swiss_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
837,1950,5,13,Belgian Grand Prix,1950-06-18,Unknown,http://en.wikipedia.org/wiki/1950_Belgian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
838,1950,6,55,French Grand Prix,1950-07-02,Unknown,http://en.wikipedia.org/wiki/1950_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
839,1950,7,14,Italian Grand Prix,1950-09-03,Unknown,http://en.wikipedia.org/wiki/1950_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
825,1951,1,66,Swiss Grand Prix,1951-05-27,Unknown,http://en.wikipedia.org/wiki/1951_Swiss_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
826,1951,2,19,Indianapolis 500,1951-05-30,Unknown,http://en.wikipedia.org/wiki/1951_Indianapolis_500,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
827,1951,3,13,Belgian Grand Prix,1951-06-17,Unknown,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
828,1951,4,55,French Grand Prix,1951-07-01,Unknown,http://en.wikipedia.org/wiki/1951_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
829,1951,5,9,British Grand Prix,1951-07-14,Unknown,http://en.wikipedia.org/wiki/1951_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
830,1951,6,20,German Grand Prix,1951-07-29,Unknown,http://en.wikipedia.org/wiki/1951_German_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
831,1951,7,14,Italian Grand Prix,1951-09-16,Unknown,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
832,1951,8,67,Spanish Grand Prix,1951-10-28,Unknown,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
817,1952,1,66,Swiss Grand Prix,1952-05-18,Unknown,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
818,1952,2,19,Indianapolis 500,1952-05-30,Unknown,http://en.wikipedia.org/wiki/1952_Indianapolis_500,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
819,1952,3,13,Belgian Grand Prix,1952-06-22,Unknown,http://en.wikipedia.org/wiki/1952_Belgian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
820,1952,4,53,French Grand Prix,1952-07-06,Unknown,http://en.wikipedia.org/wiki/1952_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
821,1952,5,9,British Grand Prix,1952-07-19,Unknown,http://en.wikipedia.org/wiki/1952_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
822,1952,6,20,German Grand Prix,1952-08-03,Unknown,http://en.wikipedia.org/wiki/1952_German_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
823,1952,7,39,Dutch Grand Prix,1952-08-17,Unknown,http://en.wikipedia.org/wiki/1952_Dutch_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
824,1952,8,14,Italian Grand Prix,1952-09-07,Unknown,http://en.wikipedia.org/wiki/1952_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
808,1953,1,25,Argentine Grand Prix,1953-01-18,Unknown,http://en.wikipedia.org/wiki/1953_Argentine_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
809,1953,2,19,Indianapolis 500,1953-05-30,Unknown,http://en.wikipedia.org/wiki/1953_Indianapolis_500,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
810,1953,3,39,Dutch Grand Prix,1953-06-07,Unknown,http://en.wikipedia.org/wiki/1953_Dutch_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
811,1953,4,13,Belgian Grand Prix,1953-06-21,Unknown,http://en.wikipedia.org/wiki/1953_Belgian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
812,1953,5,55,French Grand Prix,1953-07-05,Unknown,http://en.wikipedia.org/wiki/1953_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
813,1953,6,9,British Grand Prix,1953-07-18,Unknown,http://en.wikipedia.org/wiki/1953_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
814,1953,7,20,German Grand Prix,1953-08-02,Unknown,http://en.wikipedia.org/wiki/1953_German_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
815,1953,8,66,Swiss Grand Prix,1953-08-23,Unknown,http://en.wikipedia.org/wiki/1953_Swiss_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
816,1953,9,14,Italian Grand Prix,1953-09-13,Unknown,http://en.wikipedia.org/wiki/1953_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
799,1954,1,25,Argentine Grand Prix,1954-01-17,Unknown,http://en.wikipedia.org/wiki/1954_Argentine_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
800,1954,2,19,Indianapolis 500,1954-05-31,Unknown,http://en.wikipedia.org/wiki/1954_Indianapolis_500,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
801,1954,3,13,Belgian Grand Prix,1954-06-20,Unknown,http://en.wikipedia.org/wiki/1954_Belgian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
802,1954,4,55,French Grand Prix,1954-07-04,Unknown,http://en.wikipedia.org/wiki/1954_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
803,1954,5,9,British Grand Prix,1954-07-17,Unknown,http://en.wikipedia.org/wiki/1954_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
804,1954,6,20,German Grand Prix,1954-08-01,Unknown,http://en.wikipedia.org/wiki/1954_German_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
805,1954,7,66,Swiss Grand Prix,1954-08-22,Unknown,http://en.wikipedia.org/wiki/1954_Swiss_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
806,1954,8,14,Italian Grand Prix,1954-09-05,Unknown,http://en.wikipedia.org/wiki/1954_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
807,1954,9,67,Spanish Grand Prix,1954-10-24,Unknown,http://en.wikipedia.org/wiki/1954_Spanish_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
792,1955,1,25,Argentine Grand Prix,1955-01-16,Unknown,http://en.wikipedia.org/wiki/1955_Argentine_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
793,1955,2,6,Monaco Grand Prix,1955-05-22,Unknown,http://en.wikipedia.org/wiki/1955_Monaco_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
794,1955,3,19,Indianapolis 500,1955-05-30,Unknown,http://en.wikipedia.org/wiki/1955_Indianapolis_500,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
795,1955,4,13,Belgian Grand Prix,1955-06-05,Unknown,http://en.wikipedia.org/wiki/1955_Belgian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
796,1955,5,39,Dutch Grand Prix,1955-06-19,Unknown,http://en.wikipedia.org/wiki/1955_Dutch_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
797,1955,6,58,British Grand Prix,1955-07-16,Unknown,http://en.wikipedia.org/wiki/1955_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
798,1955,7,14,Italian Grand Prix,1955-09-11,Unknown,http://en.wikipedia.org/wiki/1955_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
784,1956,1,25,Argentine Grand Prix,1956-01-22,Unknown,http://en.wikipedia.org/wiki/1956_Argentine_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
785,1956,2,6,Monaco Grand Prix,1956-05-13,Unknown,http://en.wikipedia.org/wiki/1956_Monaco_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
786,1956,3,19,Indianapolis 500,1956-05-30,Unknown,http://en.wikipedia.org/wiki/1956_Indianapolis_500,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
787,1956,4,13,Belgian Grand Prix,1956-06-03,Unknown,http://en.wikipedia.org/wiki/1956_Belgian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
788,1956,5,55,French Grand Prix,1956-07-01,Unknown,http://en.wikipedia.org/wiki/1956_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
789,1956,6,9,British Grand Prix,1956-07-14,Unknown,http://en.wikipedia.org/wiki/1956_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
790,1956,7,20,German Grand Prix,1956-08-05,Unknown,http://en.wikipedia.org/wiki/1956_German_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
791,1956,8,14,Italian Grand Prix,1956-09-02,Unknown,http://en.wikipedia.org/wiki/1956_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
776,1957,1,25,Argentine Grand Prix,1957-01-13,Unknown,http://en.wikipedia.org/wiki/1957_Argentine_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
777,1957,2,6,Monaco Grand Prix,1957-05-19,Unknown,http://en.wikipedia.org/wiki/1957_Monaco_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
778,1957,3,19,Indianapolis 500,1957-05-30,Unknown,http://en.wikipedia.org/wiki/1957_Indianapolis_500,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
779,1957,4,53,French Grand Prix,1957-07-07,Unknown,http://en.wikipedia.org/wiki/1957_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
780,1957,5,58,British Grand Prix,1957-07-20,Unknown,http://en.wikipedia.org/wiki/1957_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
781,1957,6,20,German Grand Prix,1957-08-04,Unknown,http://en.wikipedia.org/wiki/1957_German_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
782,1957,7,65,Pescara Grand Prix,1957-08-18,Unknown,http://en.wikipedia.org/wiki/1957_Pescara_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
783,1957,8,14,Italian Grand Prix,1957-09-08,Unknown,http://en.wikipedia.org/wiki/1957_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
765,1958,1,25,Argentine Grand Prix,1958-01-19,Unknown,http://en.wikipedia.org/wiki/1958_Argentine_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
766,1958,2,6,Monaco Grand Prix,1958-05-18,Unknown,http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
767,1958,3,39,Dutch Grand Prix,1958-05-26,Unknown,http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
768,1958,4,19,Indianapolis 500,1958-05-30,Unknown,http://en.wikipedia.org/wiki/1958_Indianapolis_500,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
769,1958,5,13,Belgian Grand Prix,1958-06-15,Unknown,http://en.wikipedia.org/wiki/1958_Belgian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
770,1958,6,55,French Grand Prix,1958-07-06,Unknown,http://en.wikipedia.org/wiki/1958_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
771,1958,7,9,British Grand Prix,1958-07-19,Unknown,http://en.wikipedia.org/wiki/1958_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
772,1958,8,20,German Grand Prix,1958-08-03,Unknown,http://en.wikipedia.org/wiki/1958_German_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
773,1958,9,59,Portuguese Grand Prix,1958-08-24,Unknown,http://en.wikipedia.org/wiki/1958_Portuguese_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
774,1958,10,14,Italian Grand Prix,1958-09-07,Unknown,http://en.wikipedia.org/wiki/1958_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
775,1958,11,64,Moroccan Grand Prix,1958-10-19,Unknown,http://en.wikipedia.org/wiki/1958_Moroccan_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
756,1959,1,6,Monaco Grand Prix,1959-05-10,Unknown,http://en.wikipedia.org/wiki/1959_Monaco_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
757,1959,2,19,Indianapolis 500,1959-05-30,Unknown,http://en.wikipedia.org/wiki/1959_Indianapolis_500,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
758,1959,3,39,Dutch Grand Prix,1959-05-31,Unknown,http://en.wikipedia.org/wiki/1959_Dutch_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
759,1959,4,55,French Grand Prix,1959-07-05,Unknown,http://en.wikipedia.org/wiki/1959_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
760,1959,5,58,British Grand Prix,1959-07-18,Unknown,http://en.wikipedia.org/wiki/1959_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
761,1959,6,61,German Grand Prix,1959-08-02,Unknown,http://en.wikipedia.org/wiki/1959_German_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
762,1959,7,62,Portuguese Grand Prix,1959-08-23,Unknown,http://en.wikipedia.org/wiki/1959_Portuguese_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
763,1959,8,14,Italian Grand Prix,1959-09-13,Unknown,http://en.wikipedia.org/wiki/1959_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
764,1959,9,63,United States Grand Prix,1959-12-12,Unknown,http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
746,1960,1,25,Argentine Grand Prix,1960-02-07,Unknown,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
747,1960,2,6,Monaco Grand Prix,1960-05-29,Unknown,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
748,1960,3,19,Indianapolis 500,1960-05-30,Unknown,http://en.wikipedia.org/wiki/1960_Indianapolis_500,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
749,1960,4,39,Dutch Grand Prix,1960-06-06,Unknown,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
750,1960,5,13,Belgian Grand Prix,1960-06-19,Unknown,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
751,1960,6,55,French Grand Prix,1960-07-03,Unknown,http://en.wikipedia.org/wiki/1960_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
752,1960,7,9,British Grand Prix,1960-07-16,Unknown,http://en.wikipedia.org/wiki/1960_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
753,1960,8,59,Portuguese Grand Prix,1960-08-14,Unknown,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
754,1960,9,14,Italian Grand Prix,1960-09-04,Unknown,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
755,1960,10,60,United States Grand Prix,1960-11-20,Unknown,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
738,1961,1,6,Monaco Grand Prix,1961-05-14,Unknown,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
739,1961,2,39,Dutch Grand Prix,1961-05-22,Unknown,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
740,1961,3,13,Belgian Grand Prix,1961-06-18,Unknown,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
741,1961,4,55,French Grand Prix,1961-07-02,Unknown,http://en.wikipedia.org/wiki/1961_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
742,1961,5,58,British Grand Prix,1961-07-15,Unknown,http://en.wikipedia.org/wiki/1961_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
743,1961,6,20,German Grand Prix,1961-08-06,Unknown,http://en.wikipedia.org/wiki/1961_German_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
744,1961,7,14,Italian Grand Prix,1961-09-10,Unknown,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
745,1961,8,46,United States Grand Prix,1961-10-08,Unknown,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
729,1962,1,39,Dutch Grand Prix,1962-05-20,Unknown,http://en.wikipedia.org/wiki/1962_Dutch_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
730,1962,2,6,Monaco Grand Prix,1962-06-03,Unknown,http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
731,1962,3,13,Belgian Grand Prix,1962-06-17,Unknown,http://en.wikipedia.org/wiki/1962_Belgian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
732,1962,4,53,French Grand Prix,1962-07-08,Unknown,http://en.wikipedia.org/wiki/1962_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
733,1962,5,58,British Grand Prix,1962-07-21,Unknown,http://en.wikipedia.org/wiki/1962_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
734,1962,6,20,German Grand Prix,1962-08-05,Unknown,http://en.wikipedia.org/wiki/1962_German_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
735,1962,7,14,Italian Grand Prix,1962-09-16,Unknown,http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
736,1962,8,46,United States Grand Prix,1962-10-07,Unknown,http://en.wikipedia.org/wiki/1962_United_States_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
737,1962,9,56,South African Grand Prix,1962-12-29,Unknown,http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
719,1963,1,6,Monaco Grand Prix,1963-05-26,Unknown,http://en.wikipedia.org/wiki/1963_Monaco_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
720,1963,2,13,Belgian Grand Prix,1963-06-09,Unknown,http://en.wikipedia.org/wiki/1963_Belgian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
721,1963,3,39,Dutch Grand Prix,1963-06-23,Unknown,http://en.wikipedia.org/wiki/1963_Dutch_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
722,1963,4,55,French Grand Prix,1963-06-30,Unknown,http://en.wikipedia.org/wiki/1963_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
723,1963,5,9,British Grand Prix,1963-07-20,Unknown,http://en.wikipedia.org/wiki/1963_British_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
724,1963,6,20,German Grand Prix,1963-08-04,Unknown,http://en.wikipedia.org/wiki/1963_German_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
725,1963,7,14,Italian Grand Prix,1963-09-08,Unknown,http://en.wikipedia.org/wiki/1963_Italian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
726,1963,8,46,United States Grand Prix,1963-10-06,Unknown,http://en.wikipedia.org/wiki/1963_United_States_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
727,1963,9,32,Mexican Grand Prix,1963-10-27,Unknown,http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
728,1963,10,56,South African Grand Prix,1963-12-28,Unknown,http://en.wikipedia.org/wiki/1963_South_African_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
709,1964,1,6,Monaco Grand Prix,1964-05-10,Unknown,http://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
710,1964,2,39,Dutch Grand Prix,1964-05-24,Unknown,http://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
711,1964,3,13,Belgian Grand Prix,1964-06-14,Unknown,http://en.wikipedia.org/wiki/1964_Belgian_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
712,1964,4,53,French Grand Prix,1964-06-28,Unknown,http://en.wikipedia.org/wiki/1964_French_Grand_Prix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
